"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DNK","Denmark","2014","2014",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DNK","Denmark","2015","2015",4.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DNK","Denmark","2016","2016",4.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DNK","Denmark","2017","2017",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DNK","Denmark","2018","2018",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2010","2010",3.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2011","2011",3.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2012","2012",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2013","2013",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2014","2014",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2015","2015",3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2016","2016",3.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2017","2017",3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2018","2018",3.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2019","2019",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FIN","Finland","2020","2020",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2010","2010",12.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2011","2011",11.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2012","2012",10.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2013","2013",10.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2014","2014",10.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2015","2015",10.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2016","2016",10.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2017","2017",10.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2018","2018",10.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","FRA","France","2019","2019",10.4,"P","Provisional value"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2010","2010",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2011","2011",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2012","2012",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2013","2013",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2014","2014",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2015","2015",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2016","2016",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2017","2017",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2018","2018",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2019","2019",5.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","DEU","Germany","2020","2020",5.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2010","2010",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2011","2011",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2012","2012",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2013","2013",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2014","2014",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2015","2015",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2016","2016",4.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2017","2017",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2018","2018",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2019","2019",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","GRC","Greece","2020","2020",6.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2010","2010",6.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2011","2011",6.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2012","2012",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2013","2013",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2014","2014",6.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2015","2015",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2016","2016",5.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2017","2017",6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2018","2018",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2019","2019",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","HUN","Hungary","2020","2020",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2010","2010",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2011","2011",1.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2012","2012",2.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2013","2013",1.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2014","2014",3.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2015","2015",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2016","2016",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2017","2017",3.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2018","2018",2.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2019","2019",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ISL","Iceland","2020","2020",3.3,"P","Provisional value"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2010","2010",6.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2011","2011",5.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2012","2012",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2013","2013",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2014","2014",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2015","2015",6.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2016","2016",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2017","2017",5.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2018","2018",5.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","IRL","Ireland","2019","2019",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2010","2010",4.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2011","2011",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2012","2012",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2013","2013",4.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2014","2014",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2015","2015",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2016","2016",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2017","2017",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2018","2018",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","ITA","Italy","2019","2019",3.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2010","2010",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2011","2011",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2012","2012",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2013","2013",2.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2014","2014",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2015","2015",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2016","2016",2.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2017","2017",2.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2018","2018",2.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2019","2019",2.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","JPN","Japan","2020","2020",2.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2010","2010",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2011","2011",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2012","2012",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2013","2013",3.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2014","2014",3.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2015","2015",2.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2016","2016",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2017","2017",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2018","2018",2.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2019","2019",2.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","KOR","Korea","2020","2020",2.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2010","2010",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2011","2011",6.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2012","2012",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2013","2013",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2014","2014",6.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2015","2015",9.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2016","2016",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2017","2017",8.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2018","2018",8.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2019","2019",11.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LUX","Luxembourg","2020","2020",10.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2010","2010",15.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2011","2011",13.3,"B","Break"
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2012","2012",12.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2013","2013",11.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2014","2014",11.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2015","2015",11.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2016","2016",11.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2017","2017",11.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2018","2018",10.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2019","2019",11.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","MEX","Mexico","2020","2020",13.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2010","2010",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2011","2011",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2012","2012",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2013","2013",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2014","2014",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2015","2015",4.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2016","2016",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2017","2017",4.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2018","2018",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NLD","Netherlands","2019","2019",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2010","2010",6.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2011","2011",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2012","2012",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2013","2013",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2014","2014",6.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2015","2015",5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2016","2016",5.5,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2017","2017",5.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NZL","New Zealand","2018","2018",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2010","2010",3.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2011","2011",4.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2012","2012",4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2013","2013",3.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","NOR","Norway","2014","2014",4.4,,
